leagueId,tier,number
ed7af5c5-7717-4697-8857-7675ea954d13,SILVER,97
ed7d1c0c-c816-4696-bec7-29ba233c6d18,BRONZE,95
ed7df244-7a9f-4119-b437-5132b7c69306,SILVER,189
ed820b6c-4e38-40ba-89f4-3ed947751c3c,BRONZE,147
ed83b72e-f8f9-4d29-b5b4-b8b74ecff1eb,PLATINUM,199
ed86572e-cc0e-4aec-b487-fad3a898a1d1,BRONZE,87
ed888e08-ea7d-41e5-aa84-87fd51cf411c,BRONZE,69
ed88f077-da08-471d-81fb-d6e318e5ed64,SILVER,97
ed898581-3553-40fd-8c2f-8cffc0bbff6e,PLATINUM,194
ed8f7960-a87d-49fe-a759-61f2000ec39d,BRONZE,31
ed9750ae-2b50-4290-83c4-876324ff7936,SILVER,185
ed97a75a-494b-4732-a553-a57df0a2d396,DIAMOND,209
eda0c69b-6e6c-4b8c-ab7a-81026036982e,GOLD,200
eda34a1e-eae6-4888-bbfb-00e7ab7fa813,BRONZE,75
edab7bbb-1d54-4811-a0d7-e43b4befe3e6,GOLD,201
edb3876c-0194-44b5-b0f2-68c7ef5025bd,BRONZE,126
edb64685-1fc7-45cb-8d0a-2f48da4bd186,GOLD,201
edbab105-0ccc-4a02-91a2-93f7e1e4b5ea,BRONZE,149
edbf6af7-8ea8-46d8-85e7-d7bdc3055d32,SILVER,187
edc413af-2575-4e0a-ba12-714c4e6b86e5,SILVER,199
edc4c58c-30fe-4329-a1fd-808991743d6d,BRONZE,157
edc64c92-67ab-4e7b-a5f6-18e24de32098,GOLD,192
edc85e2e-0a5a-4646-8940-00d0924244ef,IRON,6
edc9437a-ab94-447c-a8ce-51b175e00447,BRONZE,60
edd2403f-102e-4d8e-b7c0-3613bbcbe862,PLATINUM,138
edd462ef-8e16-4c17-84b8-87e5d568a36a,PLATINUM,197
eddc1b3b-7961-45b5-b7e9-ecf9c92042e8,GOLD,194
eddeb17f-a5c6-43ea-b40a-219585d234cc,IRON,65
ede03b5a-aebf-48b4-9221-467c383bc0e6,PLATINUM,133
edf934bc-3951-45ca-90fe-7cd9ffab1410,BRONZE,136
ee00d65b-c556-45a0-b575-d8550631e0f3,BRONZE,154
ee022f8c-b799-4b9b-9716-83686e376086,GOLD,111
ee077d6d-4e5c-4075-88c5-f9e18592f72c,BRONZE,138
ee08208d-e591-4678-86aa-f86a381cdfc2,BRONZE,137
ee1b51e1-a889-493c-b0f6-d0ca51a1bad8,BRONZE,67
ee1e583b-48eb-4d44-bf06-494e659fb0ba,BRONZE,140
ee1f4076-2120-45b3-a38a-7f50454b38fe,BRONZE,70
ee25bba8-0706-41fc-a1ee-763c1f10959c,GOLD,196
ee2d5fbe-8654-4df4-9e6b-b1c4f203bb32,PLATINUM,198
ee2e1ec0-7b42-4b55-9e65-76acef809d9d,SILVER,98
ee320f39-df04-4ae6-bc7a-dd5811ed8f72,IRON,62
ee35e6e3-2662-4062-a586-39d53d09d12c,SILVER,185
ee3a6bbd-17ca-49c2-a0b2-b5bab477b183,PLATINUM,198
ee3aca6f-d4ff-49c4-8639-284547ff0452,IRON,61
ee3b412b-0bba-4131-95db-4aa070dcc6d2,BRONZE,70
ee3d271a-5cfe-4e98-ac9e-3ef7a39d196c,SILVER,185
ee42a6a6-6980-4e7b-9f4a-7aa84cd61543,SILVER,180
ee4420ed-d0d8-420b-a9a5-ddc4d5f02afe,BRONZE,126
ee4aa024-e1ae-49fd-91f0-8830f6b538ee,GOLD,194
ee4d9b27-0e3e-4b99-a8ed-473ffec075fa,BRONZE,78
ee4e6292-e81d-4d2f-a0c4-9ad6a120d666,BRONZE,42
ee511351-15b8-4d9c-a899-3e3a661d675a,IRON,48
ee5172f4-d7a9-4882-893f-7be1fac2fb5f,IRON,28
ee528207-62ac-4cb0-a679-ba974a29ab9a,BRONZE,82
ee52a14b-2fa4-493c-abc2-ccbafc34764e,SILVER,177
ee54da6d-1e78-4fef-9c0b-be417ff1779a,BRONZE,69
ee565c2f-f678-4a8d-a007-e2912cbca9e4,BRONZE,37
ee571302-2432-4418-add7-0a75ca654af9,GOLD,116
ee5914cc-83a2-4782-bf26-c9af4475b12f,GOLD,193
ee5b6f8d-4abe-48e4-8f22-dace9781361a,SILVER,96
ee5b841e-8366-43aa-a275-72e4f6ae87f7,IRON,84
ee5cb63c-7cf0-4401-9818-ed33c8c2f309,BRONZE,72
ee6421d2-3d92-408f-8b1f-d3ce588c1991,BRONZE,126
ee6b18c6-85bc-4482-a2e2-c04f2ddb59c4,IRON,53
ee6e7846-f631-4f24-95d1-074c9c454b22,IRON,46
ee72352f-4964-44c5-b61e-7d96dcbe26cd,PLATINUM,150
ee730053-2be6-4ea6-8d80-b43d08818b11,BRONZE,75
ee743fe4-eec5-4b19-a0c8-2518493bb85c,GOLD,196
ee763373-f81e-443e-b1e6-8f257c7bd235,GOLD,196
ee860233-3c6e-4f7a-ab6c-25b875b6c808,IRON,23
ee879ec4-0ab4-42bc-83a4-aafbdc4e7567,BRONZE,65
ee946b4f-16ef-4118-9909-c4b3bd7ab7c8,SILVER,196
ee95f079-67d4-4ef8-be66-729697427435,GOLD,196
ee97d331-c33e-456b-8ea3-73bc997f98fa,SILVER,94
ee98ccc3-b2d5-43fd-a0bd-01dc03e9b0b3,BRONZE,49
ee9adaf0-5f74-4961-8192-b666b787fc3c,DIAMOND,103
eea1ec0e-7db5-41b7-ab2c-af545a4860dc,SILVER,99
eea30a23-5cc1-4b24-a775-d297a33ef9fd,BRONZE,36
eea34c81-6021-4588-855c-55414923ded8,PLATINUM,197
eea5e80a-1ddd-4e93-bd54-7f23e360b462,GOLD,101
eeaace54-2c6a-423c-bc1f-34241ad0a8bb,GOLD,98
eeb333e3-ed5d-4395-ab64-64776dee9814,GOLD,196
eeb60688-0d65-47db-b5aa-cd6bc20b61b8,BRONZE,64
eeb82589-34ae-4318-bbd8-e1c12fbf4661,GOLD,196
eebaed1e-7431-426c-8698-ba02bb37f676,SILVER,182
eec48d77-cb11-41d1-8e81-81f39b80dfac,SILVER,185
eec6fc83-ba33-4543-ac9c-192fad13a624,PLATINUM,199
eecac619-ffe7-40df-bb07-35fafca8d390,IRON,37
eed3eccb-0e7d-4bf1-a967-d8075ab45f8c,SILVER,187
eed5559b-56d7-4dc6-9fd7-3c6229c5c0c3,PLATINUM,199
eedcfd35-c3c1-4813-8b4e-109b2b34556a,GOLD,152
eedfd339-3778-43bb-8126-58b833c24bd3,GOLD,102
eee27331-518c-41ed-93e2-1c4714079f18,BRONZE,144
eee4a797-fe3a-45b6-a299-4aa65244e801,GOLD,198
eee50956-423b-4363-931b-dfacba0e665a,BRONZE,57
eee93b51-733a-4c1a-8907-106a4060055d,BRONZE,78
eeebbbeb-e44d-4e4c-9228-38fe31e5f0d6,BRONZE,106
eeec88cd-fc1c-46f5-be42-cc1e63644ca5,BRONZE,145
eeed501a-75c4-48da-93fc-a06bba944be8,IRON,31
eef5960e-140f-4499-8538-7ab92e5ce955,BRONZE,44
ef0074b3-d3cd-4a3b-b244-8d06a9d9be08,GOLD,197
ef05b9bf-afa4-4e18-a412-a29df62b7cae,GOLD,193
ef07182e-5bb9-4603-ab4e-c46d715867ce,IRON,15
ef07eb43-65a9-4fe4-8584-45f65962cf80,SILVER,192
ef0c5dfb-3490-48d7-8579-83d31bbb42cf,SILVER,188
ef100fba-f4cd-415a-8430-ea311240cfce,SILVER,184
ef13e871-fb14-4d0c-8f87-8ce1fa795bf5,BRONZE,88
ef1a34eb-44da-4c37-a418-dfa2b58042a7,IRON,73
ef1cc6bd-bd39-411a-8a87-c71bbf735dea,SILVER,188
ef20d14e-476b-4d0c-870d-ef32f8c0ce00,SILVER,188
ef26c95e-4fdd-42fd-800a-16413bc3f6f4,GOLD,196
ef2a58d0-db5b-43fb-8c09-a0438294b197,IRON,44
ef2e18d8-4a34-436e-83da-47fc5276155f,GOLD,198
ef2e8338-9ffb-4896-b9af-163f75af5086,BRONZE,56
ef2e9b17-262d-4226-a3a0-7bb033be5943,IRON,42
ef2f04b5-518a-498b-818a-0e47b90645bc,IRON,21
ef3508c4-e507-4469-8e91-d8a8b0008201,DIAMOND,200
ef3a9a90-c340-41c9-a19a-ae9cc593f5e6,GOLD,196
ef3d7f20-3cf1-4b93-a31c-10b514ea4f0e,IRON,53
ef3e466d-b56a-4fd7-b26c-87048bf94f66,SILVER,195
ef40e915-a63c-48bc-9a88-0c52343688d6,BRONZE,88
ef421546-53a7-48c7-ae94-ffc2defb71d3,BRONZE,76
ef42bb59-fd34-46fe-a9ec-01284c7f2e0f,BRONZE,149
ef471a01-053f-4d68-957a-45b8fbf406dc,BRONZE,96
ef480da0-5fd7-4363-8da4-ad65d7c6bb1b,GOLD,196
ef4b4c9b-ca1b-4b68-8bb8-7d001fb9cac4,GOLD,191
ef4d2f1a-fdae-4f44-a5a0-68f3c40626d9,IRON,53
ef513223-12e1-444a-8df3-31aa3074cbf6,SILVER,144
ef5443fb-4134-4db8-9418-106361158665,SILVER,157
ef57f331-6ab1-40ce-b10c-ecdc504452e0,SILVER,188
ef5c3e63-ccbb-48d4-acab-e8092a2461e5,IRON,50
ef5d674d-9c31-42d7-a289-45042f2992aa,SILVER,186
ef600e68-899f-47e6-87c6-6e13fa7cd1e8,BRONZE,59
ef6019bb-9eca-4507-a5ef-d26d51d9d83f,IRON,39
ef619916-951d-4ef7-bba2-179f628031be,PLATINUM,134
ef658933-3104-4753-b388-ba21ae4eb31f,BRONZE,44
ef729b0a-ba72-4a2c-87be-3896c8e8ab7f,PLATINUM,197
ef76ce19-5ddf-41f7-a009-c15771699c15,GOLD,108
ef7eb26e-feef-496b-8fda-5af0cc821a23,BRONZE,35
ef802aa7-842c-4e28-8f4a-472973027cfb,SILVER,188
ef850ff0-02a9-41b9-99f8-c6a03acfb3d4,IRON,13
ef8d74c9-30dc-4629-a68c-15288320d122,GOLD,194
efa28c48-835c-4519-a1e8-db22c3e26aad,GOLD,196
efaaee03-a861-492f-8eb5-085db776b6b2,IRON,35
efada276-e01a-4150-ac63-4625ca14c8da,BRONZE,164
efae29e9-cf70-4c70-914a-90fdbc73d3db,BRONZE,57
efb21e2a-665f-405e-88f2-92cdf0c915c0,SILVER,190
efb4c61e-03cc-45bd-a9b7-7a1e1503b39c,IRON,10
efb57cd1-429e-4656-a175-1147ac61f57a,SILVER,183
efc06c7e-5eb7-40b3-a0c3-9d8d90ee3517,PLATINUM,197
efc09e54-1261-4a0a-a09d-806fb30710b2,BRONZE,52
efc0ef81-c150-4336-812a-bb1355a521bc,IRON,41
efc194ef-ca5d-447a-966b-b654adad8fcc,IRON,67
efcc741f-6629-4b4c-b479-52e16e797e7d,GOLD,197
efcdf51a-b341-408a-8fec-d9090266cdff,SILVER,180
efcf72f5-fa49-4996-b264-78f1ff5e89c2,GOLD,192
efd3b582-aee1-45ae-8a2f-908ec25efe14,SILVER,101
efd68960-2e06-4c4b-a0ca-8ff967d9c6ad,SILVER,111
efdd89da-f990-4c3e-bd02-ec56bc779a97,BRONZE,161
efdf4aa4-19d2-4309-a6d7-d03faa2f89f3,SILVER,187
efdf58fe-6a2a-41c8-9a5c-63a4ccdb1053,GOLD,198
efe088a1-8202-4709-97a7-93e30a599382,SILVER,178
efe5dbcc-5079-40c8-8574-d65ede6ac4b4,IRON,61
eff063ac-b993-431e-a899-f47458769765,IRON,31
eff6871f-813e-4b4c-96fa-3157b43e99fb,BRONZE,137
eff8252a-c90b-4dc3-a214-8e327ec5f6c9,GOLD,102
effa94a3-660e-4b20-9482-c776894fa575,IRON,63
effd1854-9203-4497-ae31-0a7598443fbc,BRONZE,136
effe3d96-2bac-480b-b31e-0ef937929949,GOLD,195
f002cb4c-9686-47c5-832c-443a892abded,BRONZE,146
f005db4b-979c-466e-916c-f9416d76ddba,SILVER,175
f00aae11-f8be-483f-98c0-7dab1c690a3d,BRONZE,136
f00b5b51-4217-4442-a93f-5d72d109ed24,IRON,53
f00d8d6d-1d3c-4344-ba08-5008792fb87f,IRON,70
f00eabb1-5e94-4f01-8162-4d66ef98b8e9,SILVER,186
f00f4177-a9ee-4473-a406-143e0aca7b7f,SILVER,184
f0129c60-3c46-4e46-bb33-06ee2cb1c2b8,IRON,74
f015fbc0-09c9-411c-b0fa-82c2da2a4ad6,IRON,34
f01a2508-f84a-4818-b814-b304489986c3,IRON,22
f01df973-d74e-45b0-a024-26216a5f1100,BRONZE,47
f0202897-dd3d-404c-b8fd-a8ac9a8bde87,PLATINUM,201
f02b63f2-d999-40f1-9d08-225fb12ebdd8,IRON,22
f02e7390-5ba1-4664-8222-b816cef49c98,IRON,15
f0334153-b457-4344-a647-909947b00eb6,BRONZE,35
f03b8fac-8296-498e-a9f5-9bef34b32541,IRON,32
f03da3e4-c4d3-48ca-9049-b4cdd4ddd2b1,BRONZE,70
f04057a1-6cdd-4a95-9dff-bde7e7ca115e,GOLD,198
f045124f-9fe1-4501-85e1-08745cd71875,SILVER,182
f0460d93-4cff-41b2-9054-d1c351ec87ba,GOLD,191
f0482eb0-a196-4e3e-9a16-697a55e4b8f4,GOLD,198
f0497626-37ca-43e8-b266-ecd36611e94b,BRONZE,59
f04cf90c-aa5b-43cc-8ff8-793bb005d15d,BRONZE,50
f04d0ba0-b168-4043-ba5e-9eb703d32d65,BRONZE,73
f056ad6e-ee25-4e1c-867a-ef99cafe49a6,GOLD,199
f0593d3b-a22f-4cd7-bf1c-118ed8ecdcea,SILVER,152
f05a6c14-d985-40b1-b23e-38c95f4751a2,GOLD,195
f05ce1fa-9f68-4d65-9d05-6d0e0e9205c6,BRONZE,50
f05d8b06-e0ae-4b4e-b02e-af967886b264,SILVER,168
f061fed8-0111-44bb-b197-d425c6d7a170,BRONZE,149
f06623b5-190a-4619-8a6c-f82a9d3e90cf,BRONZE,62
f06766d5-7fbf-44f2-8c32-c66d5781ea53,BRONZE,46
f068359f-4eae-4dad-9cf5-ebfb9c7abc6f,IRON,29
f06e27c9-8b94-42d6-b6c4-41fe5662b33b,PLATINUM,203
f0787597-67ab-48cb-8596-a47820707265,SILVER,157
f07fd3b5-6a13-4912-ab31-d30022285cc8,BRONZE,58
f089dbed-4628-4735-bffe-89b3c2dca5d9,IRON,65
f08adf2f-61e7-4ed9-aae5-4b686128dfcc,BRONZE,138
f093afc6-dcf6-489d-b8fa-2a9c3741871a,BRONZE,150
f0961e9d-b968-4e4c-88c2-f0af29bde527,IRON,53
f09aad48-b2e2-460b-a1c0-67041ac724ad,GOLD,99
f09b9b87-45f2-4675-8001-14aeeb6395e2,DIAMOND,200
f09c82f0-e6cf-4022-a862-11ecb72c85ed,GOLD,130
f0a03043-9eca-4563-9deb-21b7bd8cd686,GOLD,114
f0a7fd58-7301-4690-a952-87220df8dca8,SILVER,184
f0a8039c-57d4-49d1-b70a-8d71bd75afdd,PLATINUM,198
f0a86b8d-5d71-4ecf-9028-3205c34086ed,BRONZE,102
f0ab4960-897d-437e-9a0a-e059cc186e7a,GOLD,110
f0ab652b-4dde-442c-ab70-e88be82b35ef,GOLD,197
f0aee355-a136-4e7b-ba9f-6ec0e4a9a13d,IRON,58
f0b35677-16d1-4385-a88e-73a231db2c9a,BRONZE,47
f0b7431a-2234-4d7a-96ac-469985c0e527,GOLD,205
f0b74b73-fe5a-45a5-ad92-8836fa6f7cb0,PLATINUM,199
f0b7c96a-4f54-4ffc-b6f0-60c16f08aaaa,GOLD,194
f0b87ed6-30d5-4b8a-8c27-71b863f296db,IRON,58
f0b8bd61-2416-49ba-9b92-3e881bb43eaf,BRONZE,106
f0cb2094-c3fe-436d-9ef9-52bb0f9abdd8,BRONZE,43
f0cf975b-c084-4bbb-837e-f11ad015fb04,BRONZE,145
f0d63425-5746-4b4d-aa4c-645123c2268b,BRONZE,115
f0da3f19-6d2e-4c09-a770-a79d32c45631,BRONZE,74
f0dc815c-7785-4fa5-8057-4179c98eb5a5,BRONZE,146
f0dcc305-b639-418b-9d39-15170908846c,SILVER,188
f0e59472-a626-44c1-a1ee-c5939e4c4a00,IRON,15
f0ec87f5-a5f3-427a-9417-71d7c116be09,GOLD,199
f0ec8ce2-075d-4d6e-a46f-c0576f117fa1,GOLD,243
f0ee8427-9443-4063-8ef1-29de7b6e3920,BRONZE,132
f0f79050-d017-4a94-8ef4-567d11885f9c,BRONZE,73
f0fbbb9d-1cc0-4b51-a28b-96966f1bd580,BRONZE,67
f0ffa1be-316d-4efa-b0bc-c402781cdcc6,IRON,65
f107b006-f9c5-431b-8e02-d22975a120a7,PLATINUM,201
f10c42ad-2ae0-4dac-a5d5-ede21e5d04c6,IRON,19
f1121fb1-48a3-4404-96e5-0a36099b6bf1,GOLD,200
f118ef63-7e8b-412d-b52d-e36c4316bef7,GOLD,192
f11ea8d1-5ebf-4e78-86a6-a2e756899adb,BRONZE,133
f11eaff7-7192-491d-bcfd-61fc33ef8ff3,GOLD,146
f12f680e-5e48-4354-8b76-68b3fb98c787,BRONZE,56
f13602fb-ec98-4540-9842-d65ce0dc8033,BRONZE,61
f1374bef-20bd-4ffb-b57c-2f81e9985306,GOLD,106
f138d422-a24a-4167-bd0c-0c1372980a4a,SILVER,185
f139e4ef-6a64-4f4b-a8e7-de34d19b1fc5,IRON,50
f13b9952-836a-45cf-b3fd-a380397d0fde,SILVER,185
f1448acf-1c69-4b92-b22a-74cefe75e704,DIAMOND,222
f14d2de9-0e90-4afe-969d-8d230aa5abd0,IRON,19
f15000f3-211c-42f1-ae0e-dd0e207a76c7,GOLD,201
f1570000-5f1e-458a-9882-30b861c6d0ff,SILVER,191
f15b8b70-ad79-4959-8ed9-ded1b6046204,SILVER,182
f15ceea9-2270-4487-8272-6932a2942675,IRON,11
f161c66e-7866-42e4-89e4-40f121a89a3c,IRON,19
f16495fe-58ae-4c2c-ab1e-64d8b1f26e1d,GOLD,195
f16d3162-2619-4ec7-aa4b-070ba00c5e83,BRONZE,135
f16dc87e-fb42-4471-a616-0ec8a10c2ae4,SILVER,183
f170691d-3a4f-445e-8937-cbfb492926ed,BRONZE,37
f17a5fc3-cb1d-4a4b-9d9a-88bd02446cea,BRONZE,97
f17a6351-be3d-4765-a308-534fef534f47,SILVER,155
f17aa219-5b78-4383-a4eb-0aa958517ee0,IRON,71
f17d10a0-a8fd-4a9c-887f-595e26f751c1,SILVER,104
f1816e1f-1ae6-45c5-a0b6-1386334b4dcd,IRON,14
f1821b4d-c332-453d-b3d7-808b8a39d813,SILVER,177
f1879b68-1723-4f84-b1dc-65860fcae785,BRONZE,60
f18eadc9-f434-4c0f-900a-b01dffc881e8,BRONZE,142
f191fea1-e656-4505-9a98-f586b6ddcdd2,BRONZE,83
f19a5ae5-51d0-40c4-b94d-b64761b44266,BRONZE,115
f19d2ce3-b94d-447e-bc83-4efb51f45bfb,SILVER,186
f1a028f3-746b-4055-9ddf-a9120466005c,IRON,53
f1aa4cc4-6f8b-4e2f-825d-e8cf7ae2cf84,SILVER,128
f1ab7e41-594f-4f3a-a521-826949b8a8aa,GOLD,197
f1ac16d8-37c1-4f5c-930b-b0acfcada6b6,GOLD,135
f1b4024c-d9af-40c5-9c04-583d5b41c8ac,IRON,33
f1b7d5ec-038f-4eea-b097-b758fc6388d4,SILVER,98
f1b97d1e-ab37-4897-9a1b-05f75ee6a0b4,BRONZE,151
f1bb5aff-8b4d-46e6-b691-966158130503,BRONZE,151
f1c134aa-c6ba-4a63-adbb-80ef15ee3309,BRONZE,49
f1c2b13e-0e34-4833-be9f-8af960b8b638,GOLD,120
f1c32425-3193-496d-816c-66d5c3cd217d,SILVER,108
f1c53a3c-72dd-41cd-a64d-3ca7b49cf9a0,BRONZE,74
f1c5ce74-0990-4638-a21d-500bcf9b469e,IRON,13
f1cbffbd-29ef-4bfd-8e66-26557f14d0da,IRON,94
f1cfc759-e0b5-4595-8b94-616631b29946,GOLD,196
f1d00237-01c2-4158-9396-d6998b172494,SILVER,134
f1d7646f-a496-4f56-8343-315a79465d08,IRON,40
f1dfd8c7-361d-43e6-ae53-e7fd8414f71c,BRONZE,29
f1e2b7ce-280a-4bca-9cdb-4f821b5021fd,GOLD,196
f1e2d419-9d28-43e1-ae3d-b1cb051c63a7,SILVER,186
f1e771a4-98bd-49b6-854b-4b3ed06b94e3,SILVER,185
f1ecba6a-4c01-4159-9a28-430e2082bea7,BRONZE,154
f1f52270-61fd-4637-bdef-83c4486c444c,DIAMOND,101
f1f5376a-aafb-4a0f-bd96-9baf26888465,GOLD,197
f1fa6f7d-13f4-4e96-b7fd-f4179990be20,BRONZE,126
f1ff2c19-43b5-4d76-9953-068fe6f18fa7,BRONZE,35
f206467b-d8b6-4554-a73f-349405106343,GOLD,199
f20fe532-c4e2-46cb-b009-a5f6213efbad,BRONZE,42
f2107073-199b-4291-b23d-d58f6400a8ed,BRONZE,93
f21ac638-2073-4d4c-bb3b-3f88cedc0489,BRONZE,69
f2259334-bdd5-4145-b30b-d5c3faa60aed,IRON,25
f22b3930-baf5-4976-8bf9-b6f105de1f33,BRONZE,133
f22d5abe-3dd7-4c5a-81fd-320987ad06d7,GOLD,194
f232952c-ca8a-4fd6-8fca-eb6bcb58051c,GOLD,197
f233ad76-8a4c-4911-bfb1-29c803f920d2,IRON,47
f2404c50-c7cf-4f62-b88e-7150359a648b,IRON,55
f248d0e1-578b-4f12-81c9-d147c4656dba,BRONZE,37
f249e643-7bfb-4955-827d-8b289ad7e593,DIAMOND,202
f24bb82e-a578-4c4e-a0c3-6cd15b740a01,BRONZE,79
f24f16a4-463b-4367-8273-35e0db0a9879,PLATINUM,200
f2587ac3-36d4-4527-b72a-748c2c8e977d,IRON,78
f258e37c-bc0c-4d55-8bb2-9e974f606365,GOLD,193
f259004b-e879-4569-a265-388241b91119,SILVER,195
f25a5970-52f6-461f-b1fb-44e24a4d2efb,SILVER,195
f25dc08f-adcf-4ea2-92ec-346b48adfd81,GOLD,195
f260eeee-84d8-41a9-be0c-c72b0abef147,BRONZE,137
f264dddc-96dd-4f52-af20-4f26993cbafa,IRON,22
f264fe83-436b-4463-84ce-25ff738e2728,GOLD,199
f27684f1-c2f2-4c23-ae92-8cd53710c339,GOLD,199
f27afe84-86ae-4e5c-a6a0-d43ec4273026,SILVER,187
f27ba300-c1b4-437b-8b20-49f9f4c43c65,IRON,42
f28aca40-b429-4ba2-a73a-366a6585285f,SILVER,184
f2900092-4dfb-4ce4-a07e-beeba65c6926,PLATINUM,197
f2900bb2-29f2-48a2-95ad-bc2c0b221b20,SILVER,126
f2923e8a-239c-47f7-b7ec-666f7d3ea287,DIAMOND,201
f296d225-b200-4c42-a150-5289492bead8,GOLD,197
f297caab-34d2-4c2a-b001-0fd6b7c406c0,BRONZE,55
f2984bc9-32f2-4147-9503-e339d6a3765c,SILVER,100
f2992c00-c5df-40b4-ba98-7425e925481d,PLATINUM,200
f29bfe71-d967-484a-b0da-bc72449b363e,GOLD,202
f2a0e90d-8fb7-4732-8c74-b08ba0cedb7e,IRON,20
f2a37e76-16fb-4e5d-9cdf-53fa9d8f4f15,BRONZE,82
f2a5bed1-8042-499f-b430-a0ec83341fff,PLATINUM,200
f2a6395f-832e-4787-8411-7d6f60090be1,IRON,77
f2aaca12-7911-469e-a646-feee43b0554d,IRON,83
f2ac9ff1-950f-4fa5-b471-013c4dabab0e,BRONZE,55
f2acba46-9f95-4409-a2e9-19f3eff3dcb6,BRONZE,37
f2aecddf-ea93-4d67-9f82-a3dc707fab76,IRON,68
f2b2ab84-218b-4b4f-aab9-f6a5a9854219,BRONZE,55
f2b7e875-b7de-43fe-b49e-42cf9a5041bc,BRONZE,63
f2bb12a1-5487-4775-a38a-c7de16e151f2,BRONZE,97
f2c055a0-a6c8-4154-81f3-8643787e1eaf,BRONZE,66
f2c364b4-0ce4-40c2-ab52-47dadeee18ca,BRONZE,149
f2cd9feb-962b-4ab8-b667-d46ce15e59b2,PLATINUM,198
f2d5c25f-4e7e-4f6a-91c4-8674549ae5ad,SILVER,172
f2e0ffe7-d41d-49d0-9582-4c182f4b56d9,SILVER,187
f2e5044f-d59d-4da8-83f9-afbd1c78d2b3,BRONZE,68
f2e7c549-a3b0-4540-a855-daa89aaa790b,SILVER,193
f2ea5332-7f10-4909-aba4-ccef281fbc50,IRON,34
f2ed5c9d-adbc-4604-8b8a-37481d84dfd5,BRONZE,147
f2f2aee9-7fe2-4952-b8e2-49d18c808c8f,BRONZE,34
f2f5b6ef-d41e-48f1-b6dd-f1f3aa82edee,IRON,29
f3046df1-5181-405e-a0be-a8b244fea4ff,SILVER,191
f305861c-9dda-4a2b-95fb-78a164e00cde,IRON,11
f30939e7-632f-48b5-a6ac-bbae86f2c90c,BRONZE,93
f30bc188-e8ef-4634-b10b-be77ac0c9ac0,BRONZE,145
f3140f5f-62fe-49b4-b252-5b5a6dc98b24,PLATINUM,202
f31b7b9d-7156-425f-81d1-8696d5d7ce0e,SILVER,100
f31e336a-bfb5-40dd-8c36-a4f7df955da8,GOLD,197
f31fc1a6-a7eb-41ec-b3da-f067335902e7,SILVER,99
f32368d5-f0c6-4207-bf3d-13eb1f10f185,GOLD,157
f3263ffd-f864-4339-9fb6-b636470e1cd6,BRONZE,48
f327c64b-903d-4ddf-9235-2181418795f8,IRON,9
f332aab3-fbc7-4996-b8c9-04697e4469cf,IRON,15
f3347e0d-d53e-4668-aed4-0d6083c41ef0,IRON,12
f3349ed8-3a63-4fe4-a7fe-6acd00ab82f9,GOLD,194
f3359bed-f47a-4f4d-9436-42f1b6d5ea1c,IRON,14
f3366bd3-30d5-4376-b897-91d5a974d182,BRONZE,43
f3402a1d-d55f-4bbc-90e0-c9b6806d3ba3,IRON,55
f3436e9c-b77d-4038-aeb6-71172b027fe1,SILVER,188
f3564897-5aff-40e6-b02c-771422156629,SILVER,98
f35bcf21-80e0-457c-8caf-44ac88d680ff,SILVER,181
f35d5a56-efdc-4761-8a35-159cee87c1bb,GOLD,196
f35e51d5-13cd-4a5b-9be7-29e6af7ee589,BRONZE,43
f35e7a90-f5e5-4773-8080-383efa012534,BRONZE,62
f3622925-c305-4f0a-b11f-ee27dc2fd722,BRONZE,64
f362c96d-6b3a-41d1-88eb-c724d7133c8b,BRONZE,47
f365dd2c-f81f-44e9-bd5f-3c27c2bb91f5,SILVER,177
f3678f45-9bc6-4312-872d-22dbb4230571,GOLD,194
f3775602-6388-4e68-a62d-5128230cf4ee,GOLD,199
f37b6d28-3e7a-4677-8411-9c29eb8eaa82,BRONZE,61
f382d92d-05c3-49ce-bee1-7fed606c7ae6,BRONZE,72
f386ffb2-eb0a-4e74-9ff7-3be5b0c80797,BRONZE,155
f3896ff4-be92-451f-a3df-ade7fa0a2802,BRONZE,59
f3946041-61ed-47ef-a763-445d433efc81,SILVER,193
f397876d-8731-4106-bb6b-457c29d32c75,GOLD,154
f39d409d-5d59-4838-ac94-1a54aa049042,BRONZE,108
f39e9d08-9242-464a-8b67-e385401fe14f,GOLD,128
f39ea70a-1a92-4a86-a4c9-61ea26e7a65d,BRONZE,43
f3a0d296-30f3-4cab-a215-88191fecc5ac,IRON,71
f3a38368-8514-4ebe-9e90-e102be610516,PLATINUM,198
f3a98be8-52d9-4778-a42b-a794cf003f7e,SILVER,185
f3b038fe-c845-423a-88ad-46e7210f614b,GOLD,196
f3b342a6-6983-40ce-9bec-fa6706f724ef,SILVER,102
f3b397ea-7c1e-40c0-9445-8adfba65b295,BRONZE,32
f3b3fe95-65a6-4271-93b0-d69a05a88484,SILVER,115
f3b65326-542a-48be-8acd-b07cb9787cc7,SILVER,172
f3ba75ec-750c-483f-83ba-015f9cdccaa2,BRONZE,134
f3c013c0-94ed-4031-8c3c-4031546cb20c,IRON,67
f3c49ca5-702d-4fb6-b8e8-d8ed95cda56e,GOLD,137
